vg_object_id	response	domain	H	familiarity	N	link_mn	topname_Mandarin	topname_English	list
1300530	{'鹦鹉': 19, '鸟': 4}	animals_plants	0.6665783579949205	2.3182521739130437	2	http://object-naming-amore.upf.edu//2385142_1300530_supercat_unique.png	['鹦鹉']	bird	list3
1303087	{'房子': 11, '别墅': 1, '房屋': 2, '建筑': 2, '窗户': 2, '雨伞': 1, '屋子': 1}	buildings	2.1192407046368484	3.4015950000000004	7	http://object-naming-amore.upf.edu//2384933_1303087_singleton_obj.png	['房子']	house	list5
1306038	{'车': 6, '卡车': 8, '货车': 1, '工程车': 2, '起重车': 1, '工具车': 1, '消防车': 2, '图尔克': 1}	vehicles	2.4817145729860735	3.3241090909090913	8	http://object-naming-amore.upf.edu//2384709_1306038_singleton_obj.png	['卡车']	truck	list3
1306243	{'车头': 1, '车': 11, '八十': 1, '卡车': 4, '汽车': 3, '大巴车': 1, '车子': 1, '货车': 1}	vehicles	2.3144908557451114	3.6348024844720497	8	http://object-naming-amore.upf.edu//2384695_1306243_singleton_obj.png	['车']	bus	list3
1306887	{'房': 1, '房子': 13, '建筑': 3, '建筑物': 4, '屋': 1, '店铺': 1}	buildings	1.877448745709288	3.3760565217391303	6	http://object-naming-amore.upf.edu//2384637_1306887_supercat_unique.png	['房子']	building	list3
1310304	{'衣服': 6, '西装': 5, '套装': 1, '西服上衣': 1, '西服': 5, '西装领带': 1, '夹克': 1}	clothing	2.385475297227334	2.9486120000000002	7	http://object-naming-amore.upf.edu//2384374_1310304_supercat_unique.png	['衣服']	suit	list4
1312233	{'房': 2, '房子': 17, '烟囱': 1, '屋子': 1, '建筑': 1, '房屋': 1}	buildings	1.4154372473067618	3.6578739130434776	6	http://object-naming-amore.upf.edu//2384196_1312233_supercat_unique.png	['房子']	house	list3
1312303	{'刀': 15, '钱包': 1, '小刀': 1, '剪刀': 1, '皮夹克': 1, '衣服': 1}	home	1.3917601481809734	3.2277299999999998	6	http://object-naming-amore.upf.edu//2384193_1312303_singleton_obj.png	['刀']	knife	list5
1313447	{'人': 8, '保安': 1, '男人': 6, '黑人': 1, '推销员': 1, '男士': 1}	people	1.9749375012019266	4.327683333333333	6	http://object-naming-amore.upf.edu//2384093_1313447_supercat_unique.png	['人']	man	list5
1315970	{'面包': 11, '三明治': 4, '食物': 5}	food	1.4387586809150086	3.157805	3	http://object-naming-amore.upf.edu//2383866_1315970_supercat_unique.png	['面包']	bread	list5
1318694	{'裙子': 8, '洋装': 1, '胸部': 2, '衣服': 3, '礼服': 2, '上衣': 1, '连衣裙': 1, '衣裳': 1}	clothing	2.5239860659612985	2.861036842105263	8	http://object-naming-amore.upf.edu//2383655_1318694_supercat_unique.png	['裙子']	dress	list7
1319913	{'衣服': 8, '恤': 7, '衬衫': 1, '汗衫': 2, '背心': 1, '短袖': 1, '上衣': 1}	clothing	2.2184372106643213	2.9674333333333336	7	http://object-naming-amore.upf.edu//2383497_1319913_supercat_unique.png	['衣服']	shirt	list4
1321847	{'消防车': 12, '车厢': 1, '汽车': 1, '车': 4, '卡车': 2}	vehicles	1.6709505944546685	2.510655	5	http://object-naming-amore.upf.edu//2383315_1321847_singleton_obj.png	['消防车']	firetruck	list5
1323658	{'盆': 5, '盆子': 2, '洗漱用品': 1, '桶': 8, '生活用品': 1, '生活必需品': 1, '食物': 1, '垃圾': 2, '杂物': 1, '纸': 1}	home	2.8014036745597606	2.5914416149068327	10	http://object-naming-amore.upf.edu//2383119_1323658_singleton_obj.png	['桶']	bucket	list3
1324969	{'女人': 5, '女孩': 3, '运动员': 6, '人': 4, '女性': 2, '网球运动员': 2}	people	2.465145119504242	3.901339090909091	6	http://object-naming-amore.upf.edu//2382929_1324969_singleton_obj.png	['运动员']	woman	list2
1325144	{'人': 6, '女人': 12, '吃饭': 1, '女生': 1, '吃披萨': 1}	people	1.6052067078749124	4.390160714285713	5	http://object-naming-amore.upf.edu//2382906_1325144_supercat_unique.png	['女人']	woman	list4
1325238	{'车': 4, '卡车': 10, '货车': 5, '帆布': 1, '后备箱': 1, '布': 1, '图尔克': 1}	vehicles	2.226652328956559	3.230057391304348	7	http://object-naming-amore.upf.edu//2382893_1325238_supercat_unique.png	['卡车']	truck	list3
1325348	{'衣服': 4, '运动服': 1, '网球服': 1, '裙子': 6, '人': 3, '网球裙': 3, '运动装': 1, '女性': 1, '女孩': 2}	people	2.867633890971212	3.685800757575757	9	http://object-naming-amore.upf.edu//2382883_1325348_singleton_obj.png	['裙子']	woman	list2
1327218	{'小孩': 11, '孩子': 4, '婴儿': 3, '人': 1, '幼儿': 1}	people	1.7814963295286754	3.691685	5	http://object-naming-amore.upf.edu//2382652_1327218_singleton_obj.png	['小孩']	baby	list5
1327512	{'房子': 7, '古屋': 1, '村居': 1, '村': 1, '老宅': 1, '庭院': 1, '豪宅': 1, '建筑物': 1, '寺庙': 4, '楼宇': 1, '院落': 1, '建筑': 1, '家': 1}	buildings	3.202545961618968	2.580765454545454	13	http://object-naming-amore.upf.edu//2382615_1327512_supercat_unique.png	['房子']	house	list1
1327625	{'飞机': 20, '战斗机': 1}	vehicles	0.2761954276479391	3.6278238095238096	2	http://object-naming-amore.upf.edu//2382600_1327625_singleton_obj.png	['飞机']	airplane	list4
1327789	{'风筝': 11, '飞机': 9, '飞机模型': 1, '航班': 1}	vehicles	1.4329283087286115	2.7897030303030306	4	http://object-naming-amore.upf.edu//2382580_1327789_singleton_obj.png	['风筝']	kite	list2
1331288	{'船': 20, '快艇': 2, '游艇': 1}	vehicles	0.6784070909375673	3.4129521739130433	3	http://object-naming-amore.upf.edu//2382073_1331288_singleton_obj.png	['船']	boat	list3
1336179	{'人': 6, '女人': 8, '妇人': 1, '大人': 1, '女士': 1, '中年妇女': 1, '女性': 2}	people	2.2464393446710154	4.241851666666667	7	http://object-naming-amore.upf.edu//2381499_1336179_seed_ambiguous.png	['女人']	woman	list5
1337586	{'桥': 11, '铁轨': 4, '桥梁': 1, '围栏': 1, '轨道桥': 1, '栏杆': 1, '轨道': 1, '火车轨道': 1, '火车': 1}	buildings	2.366079445682285	2.6414305194805197	9	http://object-naming-amore.upf.edu//2381309_1337586_supercat_unique.png	['桥']	bridge	list2
1337983	{'水龙头': 11, '水管': 1, '浴室水龙头': 1, '龙头': 2, '洗澡器': 1, '喷头': 1, '花洒': 1, '水管道': 1}	clothing	2.1398355237062034	1.8662894736842102	8	http://object-naming-amore.upf.edu//2381262_1337983_supercat_unique.png	['水龙头']	faucet	list7
1338982	{'座椅': 2, '椅子': 12, '女孩': 3, '座椅背': 1, '椅背': 1, '人': 1, '靠背': 1, '座位': 1, '公交车座位': 1}	home	2.359455977325824	3.0002204968944093	9	http://object-naming-amore.upf.edu//2381145_1338982_supercat_unique.png	['椅子']	seat	list3
1341374	{'床': 20, '船': 1, '卧室': 1}	home	0.5304060778306042	3.7679227272727274	3	http://object-naming-amore.upf.edu//2380879_1341374_seed_ambiguous.png	['床']	bed	list2
1341780	{'碗': 4, '烤肉': 1, '肉片': 1, '面包': 4, '炖肉': 1, '肉': 4, '面包片': 1, '糕点': 1, '沙拉': 1, '面包干': 1, '汤碗汤碗': 1}	home	3.121928094887363	2.5972616666666664	11	http://object-naming-amore.upf.edu//2380838_1341780_singleton_obj.png	['碗', '面包', '肉']	bowl	list1
1344890	{'船': 16, '帆船': 3, '游艇': 1}	vehicles	0.8841837197791889	3.3256100000000006	3	http://object-naming-amore.upf.edu//2380595_1344890_singleton_obj.png	['船']	boat	list5
1345908	{'沙发': 11, '西装': 2, '裤子': 2, '套装': 1, '椅子': 1, '人': 1, '西装套装': 1}	home	2.0345723658114663	3.075975438596491	7	http://object-naming-amore.upf.edu//2380495_1345908_supercat_unique.png	['沙发']	couch	list7
1346440	{'桥': 12, '路': 3, '火车': 2, '轨道': 1, '栈桥': 1, '铁路桥': 1}	buildings	1.8332062193464953	2.89737	6	http://object-naming-amore.upf.edu//2380451_1346440_singleton_obj.png	['桥']	bridge	list5
1346724	{'男孩': 8, '小孩': 7, '孩子': 1, '儿童': 1, '男生': 1}	people	1.7448425317532443	3.6243333333333334	5	http://object-naming-amore.upf.edu//2380429_1346724_seed_ambiguous.png	['男孩']	boy	list7
1347559	{'羊': 11, '山羊': 8, '动物': 1, '羚羊': 2, '牛': 1}	animals_plants	1.7386163993174357	2.6704260869565215	5	http://object-naming-amore.upf.edu//2380368_1347559_singleton_obj.png	['羊']	ram	list3
1347945	{'狗': 21}	animals_plants	0.0	4.0722	1	http://object-naming-amore.upf.edu//2380329_1347945_singleton_obj.png	['狗']	dog	list4
1350337	{'披萨': 13, '比萨': 2, '薄饼': 1, '食物': 3, '比萨饼': 1}	food	1.578897902987479	2.437585	5	http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png	['披萨']	pizza	list5
1351071	{'衣服': 10, '上衣': 1, '短袖': 2, '恤': 2, '体恤衫': 1, '衬衫': 2, '汗衫': 1}	clothing	2.1837548319239213	3.062826315789473	7	http://object-naming-amore.upf.edu//2380062_1351071_supercat_unique.png	['衣服']	shirt	list2
1360138	{'裙子': 9, '衣服': 8, '遥控': 1, '裙': 1}	clothing	1.4832261969709113	3.34788947368421	4	http://object-naming-amore.upf.edu//2379186_1360138_supercat_unique.png	['裙子']	dress	list2
1366024	{'小孩': 12, '女孩': 2, '人': 2, '球员': 1, '球拍': 1, '男孩': 1, '孩子': 1}	people	1.9709505944546686	3.7192399999999997	7	http://object-naming-amore.upf.edu//2378697_1366024_supercat_ambiguous.png	['小孩']	child	list5
1366252	{'牛': 20, '谬': 1, '奶牛': 2}	animals_plants	0.6784070909375673	3.1375434782608695	3	http://object-naming-amore.upf.edu//2378677_1366252_singleton_obj.png	['牛']	cow	list3
1536265	{'店': 2, '咖啡店': 1, '咖啡馆': 1, '餐厅': 8, '饭店': 1, '餐馆': 1, '露台': 1, '房子': 3, '铁窗': 1, '门脸': 1, '店面': 1, '店铺': 1, '椅子': 1}	buildings	3.186392934223819	2.84861268115942	13	http://object-naming-amore.upf.edu//172_1536265_singleton_obj.png	['餐厅']	restaurant	list3
1538388	{'花': 20, '向日葵': 1}	animals_plants	0.2761954276479391	3.8599666666666668	2	http://object-naming-amore.upf.edu//265_1538388_singleton_obj.png	['花']	flower	list4
1541500	{'乒乓球桌': 11, '桌子': 2, '乒乓球台': 1, '座子': 1, '乒乓桌': 2, '球桌': 1, '球台': 1, '乒乓球': 1, '操场': 1, '网球': 1}	home	2.5478976275004666	1.7311363636363637	10	http://object-naming-amore.upf.edu//1144_1541500_singleton_obj.png	['乒乓球桌']	table	list2
1543757	{'桌子': 13, '书桌': 3, '工作桌子': 1, '电脑桌': 1, '写字台': 1, '笔记本电脑': 1}	home	1.678897902987479	2.746600000000001	6	http://object-naming-amore.upf.edu//1522_1543757_singleton_obj.png	['桌子']	desk	list1
1550300	{'灯': 14, '电灯': 1, '路灯': 3, '街灯': 1, '灯笼': 1, '光': 2, '灯框': 1}	home	1.9123508077539726	2.7672557971014493	7	http://object-naming-amore.upf.edu//2556_1550300_singleton_obj.png	['灯']	light	list3
1554527	{'下巴': 2, '毛衣': 4, '衣服': 2, '高领衫': 1, '领子': 1, '脖子': 3, '衣领': 2, '衬衫': 2, '围脖': 1, '下颌': 1}	clothing	3.155565013329719	2.5088426900584793	10	http://object-naming-amore.upf.edu//3496_1554527_supercat_unique.png	['毛衣']	shirt	list6
1554706	{'沙发': 12, '订书机': 6, '座子': 1}	home	1.167436723286701	2.403115789473684	3	http://object-naming-amore.upf.edu//3561_1554706_singleton_obj.png	['沙发']	couch	list7
1555057	{'床': 20, '双人床': 1}	home	0.2761954276479391	3.6955428571428572	2	http://object-naming-amore.upf.edu//3630_1555057_singleton_obj.png	['床']	bed	list4
1555113	{'面包车': 5, '车': 10, '货车': 1, '卡车': 1, '汽车': 1, '厢式轿车': 1}	vehicles	1.888510596427247	3.4054010526315786	6	http://object-naming-amore.upf.edu//3637_1555113_singleton_obj.png	['车']	van	list7
1555881	{'草莓': 20, '水果': 1}	food	0.2761954276479391	2.5165523809523807	2	http://object-naming-amore.upf.edu//3873_1555881_singleton_obj.png	['草莓']	strawberry	list4
1556133	{'房子': 8, '饭店': 4, '木屋': 3, '餐厅': 3, '屋': 1, '房屋': 1, '餐馆': 1}	buildings	2.4156614701917634	3.2195714285714283	7	http://object-naming-amore.upf.edu//3977_1556133_singleton_obj.png	['房子']	restaurant	list4
1562759	{'建筑': 1, '房子': 16, '屋': 1, '房屋': 1, '别墅': 1, '屋子': 1}	buildings	1.344698375159713	3.6706380952380946	6	http://object-naming-amore.upf.edu//4771_1562759_singleton_obj.png	['房子']	house	list4
1564292	{'床': 23}	home	0.0	3.8132	1	http://object-naming-amore.upf.edu//4904_1564292_singleton_obj.png	['床']	bed	list3
1565710	{'人': 8, '运动员': 4, '棒球选手': 1, '球员': 2, '男人': 2, '球手': 1, '裁判': 1, '棒球手': 1}	people	2.5219280948873624	3.913768333333333	8	http://object-naming-amore.upf.edu//61586_1565710_singleton_obj.png	['人']	umpire	list5
1567742	{'女人': 11, '大人': 1, '女士': 1, '人': 3, '旗袍': 1, '女生': 1, '裙子': 1}	people	1.994841444644968	3.991878947368421	7	http://object-naming-amore.upf.edu//150509_1567742_singleton_obj.png	['女人']	woman	list7
1567848	{'皮艇': 2, '船': 4, '橡皮艇': 2, '皮划艇': 3, '人': 1, '橡皮船': 1, '皮筏艇': 1, '皮筏': 3, '充气垫': 1, '划艇': 1, '董事会': 1}	vehicles	3.2464393446710145	1.9374177777777781	11	http://object-naming-amore.upf.edu//150511_1567848_singleton_obj.png	['船']	raft	list5
1568190	{'浴缸': 19, '浴盆': 2}	home	0.4537163391869449	2.5634285714285716	2	http://object-naming-amore.upf.edu//285634_1568190_singleton_obj.png	['浴缸']	bathtub	list4
1572015	{'狗': 20}	animals_plants	0.0	4.0722	1	http://object-naming-amore.upf.edu//497913_1572015_singleton_obj.png	['狗']	dog	list5
1573575	{'船': 21}	vehicles	0.0	3.6277	1	http://object-naming-amore.upf.edu//498056_1573575_singleton_obj.png	['船']	boat	list4
1575055	{'面包车': 3, '车': 7, '餐车': 2, '冰淇淋车': 1, '旅行车': 1, '卡车': 1, '货车': 1, '汽车': 1, '人': 1, '冰激凌车': 1}	vehicles	2.8581184630979704	3.244398684210526	10	http://object-naming-amore.upf.edu//498274_1575055_singleton_obj.png	['车']	van	list7
1578937	{'女孩': 11, '小孩': 4, '孩子': 1, '女': 1, '人': 1, '女生': 1}	people	1.8240460500219926	4.035868421052632	6	http://object-naming-amore.upf.edu//713089_1578937_singleton_obj.png	['女孩']	girl	list7
1582528	{'包': 1, '花坛': 1, '商店': 1, '酒吧': 1, '手机': 2, '行人': 1, '餐厅': 3, '饭店': 1, '橱窗': 1, '大门': 1, '商场': 1, '店': 1, '窗户': 1, '店铺': 2, '女士': 1}	buildings	3.78714396069814	2.874763157894736	15	http://object-naming-amore.upf.edu//713352_1582528_singleton_obj.png	['餐厅']	restaurant	list6
1584409	{'桌子': 7, '餐桌': 4, '吃饭': 1, '座子': 1, '杯子': 3, '餐点': 1, '食物': 2, '早餐': 1, '茶点': 1, '零食': 1}	home	2.895505620611538	2.700664141414141	10	http://object-naming-amore.upf.edu//713479_1584409_supercat_unique.png	['桌子']	table	list2
1585962	{'桌子': 14, '菜': 1, '茶几': 4, '饭桌': 1}	home	1.2567796494470393	2.770245	4	http://object-naming-amore.upf.edu//713570_1585962_singleton_obj.png	['桌子']	table	list5
1596352	{'女从': 1, '衬衫': 1, '女人': 6, '风筝情侣': 1, '游行': 1, '人': 5, '女生': 1, '奴人': 1, '女士': 2}	people	2.7153266987718094	4.183384210526317	9	http://object-naming-amore.upf.edu//1159675_1596352_singleton_obj.png	['女人']	woman	list6
1598944	{'电脑': 1, '桌子': 11, '书桌': 2, '工作站': 1, '办公桌': 1, '台': 1, '电脑桌': 1}	home	1.9447167900528526	2.9302129629629636	7	http://object-naming-amore.upf.edu//1159907_1598944_singleton_obj.png	['桌子']	desk	list6
1601086	{'遮阳棚': 1, '顶棚': 3, '帐篷': 7, '凉亭': 1, '棚子': 3, '阳伞': 1, '帐': 1, '屋顶': 2}	buildings	2.6078612261419982	2.1536496240601504	8	http://object-naming-amore.upf.edu//1160069_1601086_supercat_unique.png	['帐篷']	tent	list6
1601634	{'外衣': 1, '背心': 1, '皮夹克': 1, '衣服': 3, '夹克': 8, '庞克夹克': 1, '外套': 2, '背行': 1, '象征': 1, '衬衫': 1, '鹰': 1}	clothing	2.927798970294786	2.7983359788359783	11	http://object-naming-amore.upf.edu//1160104_1601634_supercat_unique.png	['夹克']	vest	list1
1604367	{'人': 8, '背影': 4, '美术家': 1, '男人': 3, '衣服': 1, '女人': 2}	people	2.208196592277087	3.8330894736842103	6	http://object-naming-amore.upf.edu//1591860_1604367_singleton_obj.png	['人']	person	list7
1606083	{'桌子': 13, '座子': 1, '桌面': 2, '电脑桌': 1, '桌': 1, '笔记本电脑': 1}	home	1.6107845483996805	2.7596131578947363	6	http://object-naming-amore.upf.edu//1592038_1606083_seed_ambiguous.png	['桌子']	desk	list2
1609604	{'车': 12, '汽车': 5, '废车': 1, '汽车架': 1, '烧毁的巴士': 1, '巴士': 1}	vehicles	1.7909273997744422	3.927652380952381	6	http://object-naming-amore.upf.edu//1592433_1609604_singleton_obj.png	['车']	bus	list4
1611987	{'女孩': 13, '人': 4, '小孩': 3, '孩子': 1, '儿童': 1}	people	1.693040535091949	4.234790909090909	5	http://object-naming-amore.upf.edu//1592705_1611987_singleton_obj.png	['女孩']	girl	list2
1612223	{'人': 6, '女人': 12, '女士': 1, '夹克': 1}	people	1.3954618442383218	4.420105	4	http://object-naming-amore.upf.edu//1592743_1612223_supercat_unique.png	['女人']	woman	list4
1614836	{'桥': 19, '大桥': 1}	buildings	0.2863969571159562	2.98737	2	http://object-naming-amore.upf.edu//1593009_1614836_singleton_obj.png	['桥']	bridge	list5
1620160	{'狗': 19}	animals_plants	0.0	4.0722	1	http://object-naming-amore.upf.edu//2409432_1620160_seed_ambiguous.png	['狗']	dog	list6
1621980	{'车': 12, '小汽车': 1, '汽车': 3, '轿车': 2, '面包车': 1, '铝型材': 1}	vehicles	1.8332062193464953	3.682534	6	http://object-naming-amore.upf.edu//315_1621980_singleton_obj.png	['车']	van	list5
1629317	{'沙发': 14, '长椅': 2, '家具': 1, '枕头': 1, '沙发床': 1}	home	1.3372449392958774	2.7082894736842102	5	http://object-naming-amore.upf.edu//2123_1629317_singleton_obj.png	['沙发']	couch	list6
1632286	{'车': 11, '汽车': 2, '轿车': 6}	vehicles	1.3235315761100483	3.7238052631578946	3	http://object-naming-amore.upf.edu//3528_1632286_singleton_obj.png	['车']	car	list7
1634183	{'房子': 18, '屋子': 2, '房屋': 1}	buildings	0.7228578977329688	3.7813476190476187	3	http://object-naming-amore.upf.edu//4179_1634183_singleton_obj.png	['房子']	house	list4
1638421	{'被子': 2, '床': 16, '酒店床': 1}	home	0.7742433029172697	3.586910526315789	3	http://object-naming-amore.upf.edu//1061_1638421_singleton_obj.png	['床']	bed	list6
1643515	{'人': 5, '女': 1, '女人': 11, '女士': 2, '女性': 4}	people	1.929501596081053	4.23594347826087	5	http://object-naming-amore.upf.edu//1740_1643515_singleton_obj.png	['女人']	woman	list3
1644885	{'房子': 11, '大楼': 1, '楼房': 3, '住宅': 1, '建筑': 5}	buildings	1.8009709569877819	3.260995238095238	5	http://object-naming-amore.upf.edu//1876_1644885_seed_ambiguous.png	['房子']	house	list2
1644914	{'柱子': 3, '房子': 8, '主子': 1, '建筑': 3, '建筑物': 2, '门柱': 1, '楼房': 1, '墙': 1, '楼面': 1, '店铺': 1, '房屋': 1}	buildings	2.97965869499932	2.8410178260869565	11	http://object-naming-amore.upf.edu//1878_1644914_singleton_obj.png	['房子']	building	list3
1651959	{'车': 11, '汽车': 2, '轿车': 6}	vehicles	1.3235315761100483	3.7238052631578946	3	http://object-naming-amore.upf.edu//3327_1651959_singleton_obj.png	['车']	car	list7
1661165	{'房子': 3, '人': 3, '车库': 7, '男孩': 1, '合照': 1, '停车房': 1, '汽车': 1, '建筑': 1, '孩子们': 1, '男生': 1}	buildings	2.8638651219508535	3.3040587500000003	10	http://object-naming-amore.upf.edu//2377269_1661165_singleton_obj.png	['车库']	garage	list5
1662062	{'伞': 10, '雨伞': 1, '遮阳伞': 5, '太阳伞': 1, '人': 1, '阳伞': 1, '帐篷': 2, '遮阳棚': 1}	buildings	2.330844281214096	2.2170499999999995	8	http://object-naming-amore.upf.edu//2368529_1662062_singleton_obj.png	['伞']	umbrella	list3
1666459	{'男孩': 6, '小孩': 5, '孩子': 2, '儿童': 1, '奖状': 1, '人': 1, '男生': 1, '证书': 1}	people	2.5521796970665487	3.5533777777777784	8	http://object-naming-amore.upf.edu//2377511_1666459_singleton_obj.png	['男孩']	boy	list7
1671974	{'鸟': 11, '鹤': 2, '大鸟': 1, '水禽': 1, '鹈鹕': 1, '动物': 2, '海鸥': 1, '水鸟': 1}	animals_plants	2.219240704636849	2.724193333333334	8	http://object-naming-amore.upf.edu//2364685_1671974_singleton_obj.png	['鸟']	bird	list5
1672227	{'狗': 21, '狗狗': 1, '宠物狗': 1}	animals_plants	0.5131851787372752	4.0722	3	http://object-naming-amore.upf.edu//2349054_1672227_singleton_obj.png	['狗']	dog	list3
1675602	{'牛': 8, '狗': 3, '动物': 5, '玩具': 1, '熊': 2, '模型': 1, '填充玩具熊': 1}	animals_plants	2.3749589477025568	3.3897079365079366	7	http://object-naming-amore.upf.edu//1593035_1675602_singleton_obj.png	['牛']	dog	list4
1676199	{'桌子': 15, '书桌': 3, '电脑做': 1}	home	0.9132829641650988	2.9713894736842104	3	http://object-naming-amore.upf.edu//2373997_1676199_singleton_obj.png	['桌子']	desk	list5
1679508	{'巴士': 4, '大巴': 1, '公交车': 2, '公交': 2, '车': 5, '电车': 2, '汽车': 3, '客车': 1}	vehicles	2.8037016960573484	3.0032607142857146	8	http://object-naming-amore.upf.edu//2366246_1679508_singleton_obj.png	['车']	bus	list5
1688809	{'桌子': 10, '餐桌': 7, '派对': 1, '切蛋糕': 1}	home	1.465255650113225	2.8894929824561397	4	http://object-naming-amore.upf.edu//2361173_1688809_singleton_obj.png	['桌子']	table	list1
1692303	{'小孩': 12, '孩子': 3, '男孩': 2, '头盔': 1, '人': 1, '男生': 1}	people	1.8332062193464953	3.7486799999999993	6	http://object-naming-amore.upf.edu//2355515_1692303_seed_ambiguous.png	['小孩']	boy	list5
1696151	{'食物': 10, '碗': 1, '鳄梨': 1, '蔬菜': 1, '沙拉': 4, '杯子': 2, '玻璃': 1, '酱料': 1, '早餐': 1, '蔬菜汁': 1}	food	2.6444627843668553	3.0699155279503105	10	http://object-naming-amore.upf.edu//2346023_1696151_supercat_unique.png	['食物']	guacamole	list3
1705794	{'车': 13, '夫妻': 1, '婚礼': 1, '婚纱': 2, '新娘': 3, '轿车': 1, '婚车': 1}	vehicles	1.965767807819222	3.7694386363636365	7	http://object-naming-amore.upf.edu//2377180_1705794_singleton_obj.png	['车']	car	list2
1709007	{'蝴蝶': 1, '裙子': 8, '毛衣': 1, '衣服': 2, '童装': 2, '连衣裙': 3, '连身裙': 1}	clothing	2.3502090290998976	2.5648611111111106	7	http://object-naming-amore.upf.edu//2352657_1709007_supercat_ambiguous.png	['裙子']	dress	list6
1725365	{'楼': 1, '桥梁': 1, '桥': 4, '隧道': 5, '地下道': 1, '桥洞': 1, '通道': 2, '穴道': 1, '天桥': 1, '地道': 1, '地铁': 1}	buildings	3.1105780147890165	2.488854210526316	11	http://object-naming-amore.upf.edu//2364319_1725365_singleton_obj.png	['隧道']	bridge	list6
1732143	{'意大利面': 4, '面': 1, '面条': 3, '意面': 3, '食物': 7, '意粉': 2}	food	2.363865121950854	3.16348	6	http://object-naming-amore.upf.edu//2365852_1732143_supercat_unique.png	['食物']	pasta	list5
1732278	{'女人': 9, '长发': 1, '泳衣': 1, '冲浪者': 1, '女孩': 5, '冲浪女孩': 1, '衣服': 1, '女士': 1, '有冲浪板的女人': 1, '游泳衣': 1}	people	2.6349331873910415	3.6911168831168832	10	http://object-naming-amore.upf.edu//2373915_1732278_singleton_obj.png	['女人']	surfer	list1
1738698	{'女人': 13, '人': 4, '女士': 1, '女生': 1}	people	1.29499507471547	4.340215789473684	4	http://object-naming-amore.upf.edu//2348098_1738698_supercat_unique.png	['女人']	woman	list7
1738725	{'人': 9, '男人和女人': 1, '上衣': 1, '恤': 1, '帐篷': 3, '运动员': 1, '黑人': 1, '衣服': 1, '运动': 1, '男士': 1}	buildings	2.6577174691301484	3.9862022222222224	10	http://object-naming-amore.upf.edu//2368128_1738725_supercat_unique.png	['人']	tent	list5
1739891	{'绵羊': 1, '羊': 17, '羊羔': 1, '山羊': 3}	animals_plants	1.0848063548455136	2.710995454545454	4	http://object-naming-amore.upf.edu//2370270_1739891_seed_ambiguous.png	['羊']	sheep	list2
1744206	{'花': 12, '花朵': 6, '茶花': 1, '大丽花': 1, '花盆': 1}	animals_plants	1.6052067078749124	2.989490476190476	5	http://object-naming-amore.upf.edu//2351977_1744206_supercat_unique.png	['花']	flower	list1
1744811	{'绵羊': 3, '羊': 16}	animals_plants	0.6292492238560347	2.70358947368421	2	http://object-naming-amore.upf.edu//2345973_1744811_seed_ambiguous.png	['羊']	sheep	list6
1751702	{'人': 5, '男孩': 6, '男人': 6, '冲浪': 2, '冲浪者': 2}	people	2.171879780726823	4.132109523809524	5	http://object-naming-amore.upf.edu//2346546_1751702_singleton_obj.png	['男孩', '男人']	surfer	list4
1755189	{'男子': 1, '网球手': 3, '男人': 1, '人': 5, '亚洲男子羽毛球运动员': 1, '学生': 1, '男孩': 5, '孩子': 1, '男生': 1}	people	2.7756028581258443	4.109677443609022	9	http://object-naming-amore.upf.edu//2361088_1755189_singleton_obj.png	['人', '男孩']	boy	list6
1756045	{'面包': 17, '土司': 1, '烤面包片': 1}	food	0.5907239186406503	2.9810526315789474	3	http://object-naming-amore.upf.edu//2374857_1756045_singleton_obj.png	['面包']	bread	list7
1760763	{'人': 7, '女人': 5, '女士': 1, '女孩': 3, '眼镜': 1, '衬衫': 1, '女性': 2}	people	2.4211274733371866	4.33351	7	http://object-naming-amore.upf.edu//2362719_1760763_supercat_ambiguous.png	['人']	woman	list5
1761794	{'船': 18, '游船': 1, '水': 1, '码头': 1}	vehicles	0.8180959929710641	3.50727619047619	4	http://object-naming-amore.upf.edu//2363272_1761794_seed_ambiguous.png	['船']	boat	list4
1770679	{'花': 18, '花瓣': 3, '花卉': 1}	animals_plants	0.8315435491770657	3.557327272727273	3	http://object-naming-amore.upf.edu//2352580_1770679_singleton_obj.png	['花']	flower	list2
1784776	{'车': 5, '卡车': 15, '货车': 2, '图尔克': 1}	vehicles	1.383866329597683	3.425595652173913	4	http://object-naming-amore.upf.edu//2372670_1784776_singleton_obj.png	['卡车']	truck	list3
1791366	{'房子': 1, '马车夫': 1, '老人': 1, '帐篷': 8, '马车和男人': 1, '马': 3, '建筑物': 1, '马场': 1, '驯马师': 1, '棚子': 1}	buildings	2.734512381750772	2.7119706766917284	10	http://object-naming-amore.upf.edu//2349705_1791366_singleton_obj.png	['帐篷']	tent	list7
1794482	{'楼房': 3, '樱花': 2, '楼': 1, '开花的树': 1, '樱花树': 2, '建筑': 2, '花': 1, '房子': 3, '建筑物': 2, '树': 2}	buildings	3.2210972500579573	2.5293093567251463	10	http://object-naming-amore.upf.edu//2373384_1794482_singleton_obj.png	['楼房', '房子']	building	list7
